Pit,Material,HD (km),Month,SF,Cycle (hrs),TPNOH (t/h),Cycle (min),Fixed (min),Travel (min)
MRM,Ore,9.6,Nov,1.027,0.593359188,628.2889139,35.6015513,7.2715,28.3300513
MRM,Ore,9.6,Dec,1.07,0.593359188,654.5950709,35.6015513,7.2057,28.3958513
MRM,Ore,9.7,Jan,1.07,0.595398571,652.3529262,35.72391425,7.9099,27.81401425
MRM,Ore,9.7,Feb,1.07,0.595398571,652.3529262,35.72391425,8.3314,27.39251425
MRM,Ore,9.7,Mar,1.027,0.595398571,626.136874,35.72391425,7.9672,27.75671425
MRM,Ore,9.7,Apr,0.958,0.595398571,584.0692554,35.72391425,7.9729,27.75101425
MRM,Ore,9.7,May,0.958,0.595398571,584.0692554,35.72391425,7.5509,28.17301425
MRM,Ore,9.7,Jun,0.958,0.595398571,584.0692554,35.72391425,7.74,27.98391425
MRM,Ore,9.7,Jul,0.958,0.595398571,584.0692554,35.72391425,7.7183,28.00561425
MRM,Ore,9.7,Aug,0.958,0.595398571,584.0692554,35.72391425,7.8197,27.90421425
MRM,Ore,9.7,Sep,0.958,0.595398571,584.0692554,35.72391425,7.734,27.98991425
MRM,Ore,9.7,Oct,0.987,0.595398571,601.7498488,35.72391425,7.185,28.53891425
MRM,Ore,9.7,Nov,1.027,0.595398571,626.136874,35.72391425,7.2715,28.45241425
MRM,Ore,9.7,Dec,1.07,0.595398571,652.3529262,35.72391425,7.2057,28.51821425
MRM,Ore,9.8,Jan,1.07,0.597423938,650.1413405,35.84543629,7.9099,27.93553629
MRM,Ore,9.8,Feb,1.07,0.597423938,650.1413405,35.84543629,8.3314,27.51403629
MRM,Ore,9.8,Mar,1.027,0.597423938,624.0141651,35.84543629,7.9672,27.87823629
MRM,Ore,9.8,Apr,0.958,0.597423938,582.0891628,35.84543629,7.9729,27.87253629
MRM,Ore,9.8,May,0.958,0.597423938,582.0891628,35.84543629,7.5509,28.29453629
MRM,Ore,9.8,Jun,0.958,0.597423938,582.0891628,35.84543629,7.74,28.10543629
MRM,Ore,9.8,Jul,0.958,0.597423938,582.0891628,35.84543629,7.7183,28.12713629
MRM,Ore,9.8,Aug,0.958,0.597423938,582.0891628,35.84543629,7.8197,28.02573629
MRM,Ore,9.8,Sep,0.958,0.597423938,582.0891628,35.84543629,7.734,28.11143629
MRM,Ore,9.8,Oct,0.987,0.597423938,599.7098159,35.84543629,7.185,28.66043629
MRM,Ore,9.8,Nov,1.027,0.597423938,624.0141651,35.84543629,7.2715,28.57393629
MRM,Ore,9.8,Dec,1.07,0.597423938,650.1413405,35.84543629,7.2057,28.63973629
MRM,Ore,9.9,Jan,1.07,0.599435528,647.9595917,35.96613168,7.9099,28.05623168
MRM,Ore,9.9,Feb,1.07,0.599435528,647.9595917,35.96613168,8.3314,27.63473168
MRM,Ore,9.9,Mar,1.027,0.599435528,621.9200941,35.96613168,7.9672,27.99893168
MRM,Ore,9.9,Apr,0.958,0.599435528,580.135784,35.96613168,7.9729,27.99323168
MRM,Ore,9.9,May,0.958,0.599435528,580.135784,35.96613168,7.5509,28.41523168
MRM,Ore,9.9,Jun,0.958,0.599435528,580.135784,35.96613168,7.74,28.22613168
MRM,Ore,9.9,Jul,0.958,0.599435528,580.135784,35.96613168,7.7183,28.24783168
MRM,Ore,9.9,Aug,0.958,0.599435528,580.135784,35.96613168,7.8197,28.14643168
MRM,Ore,9.9,Sep,0.958,0.599435528,580.135784,35.96613168,7.734,28.23213168
MRM,Ore,9.9,Oct,0.987,0.599435528,597.6973056,35.96613168,7.185,28.78113168
MRM,Ore,9.9,Nov,1.027,0.599435528,621.9200941,35.96613168,7.2715,28.69463168
MRM,Ore,9.9,Dec,1.07,0.599435528,647.9595917,35.96613168,7.2057,28.76043168
MRM,Ore,10,Jan,1.07,0.601433572,645.8069821,36.08601432,7.9099,28.17611432
MRM,Ore,10,Feb,1.07,0.601433572,645.8069821,36.08601432,8.3314,27.75461432
MRM,Ore,10,Mar,1.027,0.601433572,619.8539912,36.08601432,7.9672,28.11881432
MRM,Ore,10,Apr,0.958,0.601433572,578.2084942,36.08601432,7.9729,28.11311432
MRM,Ore,10,May,0.958,0.601433572,578.2084942,36.08601432,7.5509,28.53511432
MRM,Ore,10,Jun,0.958,0.601433572,578.2084942,36.08601432,7.74,28.34601432
MRM,Ore,10,Jul,0.958,0.601433572,578.2084942,36.08601432,7.7183,28.36771432
MRM,Ore,10,Aug,0.958,0.601433572,578.2084942,36.08601432,7.8197,28.26631432
MRM,Ore,10,Sep,0.958,0.601433572,578.2084942,36.08601432,7.734,28.35201432
MRM,Ore,10,Oct,0.987,0.601433572,595.7116741,36.08601432,7.185,28.90101432
MRM,Ore,10,Nov,1.027,0.601433572,619.8539912,36.08601432,7.2715,28.81451432
MRM,Ore,10,Dec,1.07,0.601433572,645.8069821,36.08601432,7.2057,28.88031432
MRM,Ore,10.1,Jan,1.07,0.6054,641.5758176,36.324,7.9099,28.4141
MRM,Ore,10.1,Feb,1.07,0.6054,641.5758176,36.324,8.3314,27.9926
MRM,Ore,10.1,Mar,1.027,0.6054,615.7928642,36.324,7.9672,28.3568
MRM,Ore,10.1,Apr,0.958,0.6054,574.420218,36.324,7.9729,28.3511
MRM,Ore,10.1,May,0.958,0.6054,574.420218,36.324,7.5509,28.7731
MRM,Ore,10.1,Jun,0.958,0.6054,574.420218,36.324,7.74,28.584
MRM,Ore,10.1,Jul,0.958,0.6054,574.420218,36.324,7.7183,28.6057
MRM,Ore,10.1,Aug,0.958,0.6054,574.420218,36.324,7.8197,28.5043
MRM,Ore,10.1,Sep,0.958,0.6054,574.420218,36.324,7.734,28.59
MRM,Ore,10.1,Oct,0.987,0.6054,591.8087215,36.324,7.185,29.139
MRM,Ore,10.1,Nov,1.027,0.6054,615.7928642,36.324,7.2715,29.0525
MRM,Ore,10.1,Dec,1.07,0.6054,641.5758176,36.324,7.2057,29.1183
MRM,Ore,10.2,Jan,1.07,0.6094,637.3646209,36.564,7.9099,28.6541
MRM,Ore,10.2,Feb,1.07,0.6094,637.3646209,36.564,8.3314,28.2326
MRM,Ore,10.2,Mar,1.027,0.6094,611.7509025,36.564,7.9672,28.5968
MRM,Ore,10.2,Apr,0.958,0.6094,570.6498195,36.564,7.9729,28.5911
MRM,Ore,10.2,May,0.958,0.6094,570.6498195,36.564,7.5509,29.0131
MRM,Ore,10.2,Jun,0.958,0.6094,570.6498195,36.564,7.74,28.824
MRM,Ore,10.2,Jul,0.958,0.6094,570.6498195,36.564,7.7183,28.8457
MRM,Ore,10.2,Aug,0.958,0.6094,570.6498195,36.564,7.8197,28.7443
MRM,Ore,10.2,Sep,0.958,0.6094,570.6498195,36.564,7.734,28.83
MRM,Ore,10.2,Oct,0.987,0.6094,587.9241877,36.564,7.185,29.379
MRM,Ore,10.2,Nov,1.027,0.6094,611.7509025,36.564,7.2715,29.2925
MRM,Ore,10.2,Dec,1.07,0.6094,637.3646209,36.564,7.2057,29.3583
MRM,Ore,10.3,Jan,1.07,0.6134,633.2083469,36.804,7.9099,28.8941
MRM,Ore,10.3,Feb,1.07,0.6134,633.2083469,36.804,8.3314,28.4726
MRM,Ore,10.3,Mar,1.027,0.6134,607.7616563,36.804,7.9672,28.8368
MRM,Ore,10.3,Apr,0.958,0.6134,566.9285947,36.804,7.9729,28.8311
MRM,Ore,10.3,May,0.958,0.6134,566.9285947,36.804,7.5509,29.2531
MRM,Ore,10.3,Jun,0.958,0.6134,566.9285947,36.804,7.74,29.064
MRM,Ore,10.3,Jul,0.958,0.6134,566.9285947,36.804,7.7183,29.0857
MRM,Ore,10.3,Aug,0.958,0.6134,566.9285947,36.804,7.8197,28.9843
MRM,Ore,10.3,Sep,0.958,0.6134,566.9285947,36.804,7.734,29.07
MRM,Ore,10.3,Oct,0.987,0.6134,584.0903163,36.804,7.185,29.619
MRM,Ore,10.3,Nov,1.027,0.6134,607.7616563,36.804,7.2715,29.5325
MRM,Ore,10.3,Dec,1.07,0.6134,633.2083469,36.804,7.2057,29.5983
MRM,Ore,10.4,Jan,1.07,0.6174,629.1059281,37.044,7.9099,29.1341
MRM,Ore,10.4,Feb,1.07,0.6174,629.1059281,37.044,8.3314,28.7126
MRM,Ore,10.4,Mar,1.027,0.6174,603.8241011,37.044,7.9672,29.0768
MRM,Ore,10.4,Apr,0.958,0.6174,563.2555879,37.044,7.9729,29.0711
MRM,Ore,10.4,May,0.958,0.6174,563.2555879,37.044,7.5509,29.4931
MRM,Ore,10.4,Jun,0.958,0.6174,563.2555879,37.044,7.74,29.304
MRM,Ore,10.4,Jul,0.958,0.6174,563.2555879,37.044,7.7183,29.3257
MRM,Ore,10.4,Aug,0.958,0.6174,563.2555879,37.044,7.8197,29.2243
MRM,Ore,10.4,Sep,0.958,0.6174,563.2555879,37.044,7.734,29.31
MRM,Ore,10.4,Oct,0.987,0.6174,580.3061224,37.044,7.185,29.859
MRM,Ore,10.4,Nov,1.027,0.6174,603.8241011,37.044,7.2715,29.7725
MRM,Ore,10.4,Dec,1.07,0.6174,629.1059281,37.044,7.2057,29.8383
MRM,Ore,10.5,Jan,1.07,0.6214,625.0563244,37.284,7.9099,29.3741
MRM,Ore,10.5,Feb,1.07,0.6214,625.0563244,37.284,8.3314,28.9526
MRM,Ore,10.5,Mar,1.027,0.6214,599.9372385,37.284,7.9672,29.3168
MRM,Ore,10.5,Apr,0.958,0.6214,559.629868,37.284,7.9729,29.3111
MRM,Ore,10.5,May,0.958,0.6214,559.629868,37.284,7.5509,29.7331
MRM,Ore,10.5,Jun,0.958,0.6214,559.629868,37.284,7.74,29.544
MRM,Ore,10.5,Jul,0.958,0.6214,559.629868,37.284,7.7183,29.5657
MRM,Ore,10.5,Aug,0.958,0.6214,559.629868,37.284,7.8197,29.4643
MRM,Ore,10.5,Sep,0.958,0.6214,559.629868,37.284,7.734,29.55
MRM,Ore,10.5,Oct,0.987,0.6214,576.5706469,37.284,7.185,30.099
MRM,Ore,10.5,Nov,1.027,0.6214,599.9372385,37.284,7.2715,30.0125
MRM,Ore,10.5,Dec,1.07,0.6214,625.0563244,37.284,7.2057,30.0783
MRM,Ore,10.6,Jan,1.07,0.6254,621.0585225,37.524,7.9099,29.6141
MRM,Ore,10.6,Feb,1.07,0.6254,621.0585225,37.524,8.3314,29.1926
MRM,Ore,10.6,Mar,1.027,0.6254,596.1000959,37.524,7.9672,29.5568
MRM,Ore,10.6,Apr,0.958,0.6254,556.0505277,37.524,7.9729,29.5511
MRM,Ore,10.6,May,0.958,0.6254,556.0505277,37.524,7.5509,29.9731
MRM,Ore,10.6,Jun,0.958,0.6254,556.0505277,37.524,7.74,29.784
MRM,Ore,10.6,Jul,0.958,0.6254,556.0505277,37.524,7.7183,29.8057
MRM,Ore,10.6,Aug,0.958,0.6254,556.0505277,37.524,7.8197,29.7043
MRM,Ore,10.6,Sep,0.958,0.6254,556.0505277,37.524,7.734,29.79
MRM,Ore,10.6,Oct,0.987,0.6254,572.8829549,37.524,7.185,30.339
MRM,Ore,10.6,Nov,1.027,0.6254,596.1000959,37.524,7.2715,30.2525
MRM,Ore,10.6,Dec,1.07,0.6254,621.0585225,37.524,7.2057,30.3183
MRM,Ore,10.7,Jan,1.07,0.6294,617.1115348,37.764,7.9099,29.8541
MRM,Ore,10.7,Feb,1.07,0.6294,617.1115348,37.764,8.3314,29.4326
MRM,Ore,10.7,Mar,1.027,0.6294,592.3117255,37.764,7.9672,29.7968
MRM,Ore,10.7,Apr,0.958,0.6294,552.5166826,37.764,7.9729,29.7911
MRM,Ore,10.7,May,0.958,0.6294,552.5166826,37.764,7.5509,30.2131
MRM,Ore,10.7,Jun,0.958,0.6294,552.5166826,37.764,7.74,30.024
MRM,Ore,10.7,Jul,0.958,0.6294,552.5166826,37.764,7.7183,30.0457
MRM,Ore,10.7,Aug,0.958,0.6294,552.5166826,37.764,7.8197,29.9443
MRM,Ore,10.7,Sep,0.958,0.6294,552.5166826,37.764,7.734,30.03
MRM,Ore,10.7,Oct,0.987,0.6294,569.2421354,37.764,7.185,30.579
MRM,Ore,10.7,Nov,1.027,0.6294,592.3117255,37.764,7.2715,30.4925
MRM,Ore,10.7,Dec,1.07,0.6294,617.1115348,37.764,7.2057,30.5583
MRM,Ore,10.8,Jan,1.07,0.6334,613.2143985,38.004,7.9099,30.0941
MRM,Ore,10.8,Feb,1.07,0.6334,613.2143985,38.004,8.3314,29.6726
MRM,Ore,10.8,Mar,1.027,0.6334,588.571203,38.004,7.9672,30.0368
MRM,Ore,10.8,Apr,0.958,0.6334,549.0274708,38.004,7.9729,30.0311
MRM,Ore,10.8,May,0.958,0.6334,549.0274708,38.004,7.5509,30.4531
MRM,Ore,10.8,Jun,0.958,0.6334,549.0274708,38.004,7.74,30.264
MRM,Ore,10.8,Jul,0.958,0.6334,549.0274708,38.004,7.7183,30.2857
MRM,Ore,10.8,Aug,0.958,0.6334,549.0274708,38.004,7.8197,30.1843
MRM,Ore,10.8,Sep,0.958,0.6334,549.0274708,38.004,7.734,30.27
MRM,Ore,10.8,Oct,0.987,0.6334,565.6473003,38.004,7.185,30.819
MRM,Ore,10.8,Nov,1.027,0.6334,588.571203,38.004,7.2715,30.7325
MRM,Ore,10.8,Dec,1.07,0.6334,613.2143985,38.004,7.2057,30.7983
MRM,Ore,10.9,Jan,1.07,0.6374,609.3661751,38.244,7.9099,30.3341
MRM,Ore,10.9,Feb,1.07,0.6374,609.3661751,38.244,8.3314,29.9126
MRM,Ore,10.9,Mar,1.027,0.6374,584.8776279,38.244,7.9672,30.2768
MRM,Ore,10.9,Apr,0.958,0.6374,545.5820521,38.244,7.9729,30.2711
MRM,Ore,10.9,May,0.958,0.6374,545.5820521,38.244,7.5509,30.6931
MRM,Ore,10.9,Jun,0.958,0.6374,545.5820521,38.244,7.74,30.504
MRM,Ore,10.9,Jul,0.958,0.6374,545.5820521,38.244,7.7183,30.5257
MRM,Ore,10.9,Aug,0.958,0.6374,545.5820521,38.244,7.8197,30.4243
MRM,Ore,10.9,Sep,0.958,0.6374,545.5820521,38.244,7.734,30.51
MRM,Ore,10.9,Oct,0.987,0.6374,562.0975839,38.244,7.185,31.059
MRM,Ore,10.9,Nov,1.027,0.6374,584.8776279,38.244,7.2715,30.9725
MRM,Ore,10.9,Dec,1.07,0.6374,609.3661751,38.244,7.2057,31.0383
MRM,Ore,11,Jan,1.07,0.6414,605.5659495,38.484,7.9099,30.5741
MRM,Ore,11,Feb,1.07,0.6414,605.5659495,38.484,8.3314,30.1526
MRM,Ore,11,Mar,1.027,0.6414,581.2301216,38.484,7.9672,30.5168
MRM,Ore,11,Apr,0.958,0.6414,542.1796071,38.484,7.9729,30.5111
MRM,Ore,11,May,0.958,0.6414,542.1796071,38.484,7.5509,30.9331
MRM,Ore,11,Jun,0.958,0.6414,542.1796071,38.484,7.74,30.744
MRM,Ore,11,Jul,0.958,0.6414,542.1796071,38.484,7.7183,30.7657
MRM,Ore,11,Aug,0.958,0.6414,542.1796071,38.484,7.8197,30.6643
MRM,Ore,11,Sep,0.958,0.6414,542.1796071,38.484,7.734,30.75
MRM,Ore,11,Oct,0.987,0.6414,558.5921422,38.484,7.185,31.299
MRM,Ore,11,Nov,1.027,0.6414,581.2301216,38.484,7.2715,31.2125
MRM,Ore,11,Dec,1.07,0.6414,605.5659495,38.484,7.2057,31.2783
MRM,Ore,11.1,Jan,1.07,0.6454,601.8128293,38.724,7.9099,30.8141
MRM,Ore,11.1,Feb,1.07,0.6454,601.8128293,38.724,8.3314,30.3926
MRM,Ore,11.1,Mar,1.027,0.6454,577.6278277,38.724,7.9672,30.7568
MRM,Ore,11.1,Apr,0.958,0.6454,538.8193368,38.724,7.9729,30.7511
MRM,Ore,11.1,May,0.958,0.6454,538.8193368,38.724,7.5509,31.1731
MRM,Ore,11.1,Jun,0.958,0.6454,538.8193368,38.724,7.74,30.984
MRM,Ore,11.1,Jul,0.958,0.6454,538.8193368,38.724,7.7183,31.0057
MRM,Ore,11.1,Aug,0.958,0.6454,538.8193368,38.724,7.8197,30.9043
MRM,Ore,11.1,Sep,0.958,0.6454,538.8193368,38.724,7.734,30.99
MRM,Ore,11.1,Oct,0.987,0.6454,555.1301518,38.724,7.185,31.539
MRM,Ore,11.1,Nov,1.027,0.6454,577.6278277,38.724,7.2715,31.4525
MRM,Ore,11.1,Dec,1.07,0.6454,601.8128293,38.724,7.2057,31.5183
MRM,Ore,11.2,Jan,1.07,0.6494,598.1059439,38.964,7.9099,31.0541
MRM,Ore,11.2,Feb,1.07,0.6494,598.1059439,38.964,8.3314,30.6326
MRM,Ore,11.2,Mar,1.027,0.6494,574.0699107,38.964,7.9672,30.9968
MRM,Ore,11.2,Apr,0.958,0.6494,535.500462,38.964,7.9729,30.9911
MRM,Ore,11.2,May,0.958,0.6494,535.500462,38.964,7.5509,31.4131
MRM,Ore,11.2,Jun,0.958,0.6494,535.500462,38.964,7.74,31.224
MRM,Ore,11.2,Jul,0.958,0.6494,535.500462,38.964,7.7183,31.2457
MRM,Ore,11.2,Aug,0.958,0.6494,535.500462,38.964,7.8197,31.1443
MRM,Ore,11.2,Sep,0.958,0.6494,535.500462,38.964,7.734,31.23
MRM,Ore,11.2,Oct,0.987,0.6494,551.71081,38.964,7.185,31.779
MRM,Ore,11.2,Nov,1.027,0.6494,574.0699107,38.964,7.2715,31.6925
MRM,Ore,11.2,Dec,1.07,0.6494,598.1059439,38.964,7.2057,31.7583
MRM,Ore,11.3,Jan,1.07,0.6534,594.4444444,39.204,7.9099,31.2941
MRM,Ore,11.3,Feb,1.07,0.6534,594.4444444,39.204,8.3314,30.8726
MRM,Ore,11.3,Mar,1.027,0.6534,570.5555556,39.204,7.9672,31.2368
MRM,Ore,11.3,Apr,0.958,0.6534,532.2222222,39.204,7.9729,31.2311
MRM,Ore,11.3,May,0.958,0.6534,532.2222222,39.204,7.5509,31.6531
MRM,Ore,11.3,Jun,0.958,0.6534,532.2222222,39.204,7.74,31.464
MRM,Ore,11.3,Jul,0.958,0.6534,532.2222222,39.204,7.7183,31.4857
MRM,Ore,11.3,Aug,0.958,0.6534,532.2222222,39.204,7.8197,31.3843
MRM,Ore,11.3,Sep,0.958,0.6534,532.2222222,39.204,7.734,31.47
MRM,Ore,11.3,Oct,0.987,0.6534,548.3333333,39.204,7.185,32.019
MRM,Ore,11.3,Nov,1.027,0.6534,570.5555556,39.204,7.2715,31.9325
MRM,Ore,11.3,Dec,1.07,0.6534,594.4444444,39.204,7.2057,31.9983
MRM,Ore,11.4,Jan,1.07,0.6574,590.8275023,39.444,7.9099,31.5341
MRM,Ore,11.4,Feb,1.07,0.6574,590.8275023,39.444,8.3314,31.1126
MRM,Ore,11.4,Mar,1.027,0.6574,567.0839671,39.444,7.9672,31.4768
MRM,Ore,11.4,Apr,0.958,0.6574,528.9838759,39.444,7.9729,31.4711
MRM,Ore,11.4,May,0.958,0.6574,528.9838759,39.444,7.5509,31.8931
MRM,Ore,11.4,Jun,0.958,0.6574,528.9838759,39.444,7.74,31.704
MRM,Ore,11.4,Jul,0.958,0.6574,528.9838759,39.444,7.7183,31.7257
MRM,Ore,11.4,Aug,0.958,0.6574,528.9838759,39.444,7.8197,31.6243
MRM,Ore,11.4,Sep,0.958,0.6574,528.9838759,39.444,7.734,31.71
MRM,Ore,11.4,Oct,0.987,0.6574,544.9969577,39.444,7.185,32.259
MRM,Ore,11.4,Nov,1.027,0.6574,567.0839671,39.444,7.2715,32.1725
MRM,Ore,11.4,Dec,1.07,0.6574,590.8275023,39.444,7.2057,32.2383
MRM,Ore,11.5,Jan,1.07,0.6614,587.254309,39.684,7.9099,31.7741
MRM,Ore,11.5,Feb,1.07,0.6614,587.254309,39.684,8.3314,31.3526
MRM,Ore,11.5,Mar,1.027,0.6614,563.6543695,39.684,7.9672,31.7168
MRM,Ore,11.5,Apr,0.958,0.6614,525.7846991,39.684,7.9729,31.7111
MRM,Ore,11.5,May,0.958,0.6614,525.7846991,39.684,7.5509,32.1331
MRM,Ore,11.5,Jun,0.958,0.6614,525.7846991,39.684,7.74,31.944
MRM,Ore,11.5,Jul,0.958,0.6614,525.7846991,39.684,7.7183,31.9657
MRM,Ore,11.5,Aug,0.958,0.6614,525.7846991,39.684,7.8197,31.8643
MRM,Ore,11.5,Sep,0.958,0.6614,525.7846991,39.684,7.734,31.95
MRM,Ore,11.5,Oct,0.987,0.6614,541.7009374,39.684,7.185,32.499
MRM,Ore,11.5,Nov,1.027,0.6614,563.6543695,39.684,7.2715,32.4125
MRM,Ore,11.5,Dec,1.07,0.6614,587.254309,39.684,7.2057,32.4783
MRM,Ore,11.6,Jan,1.07,0.6654,583.7240757,39.924,7.9099,32.0141
MRM,Ore,11.6,Feb,1.07,0.6654,583.7240757,39.924,8.3314,31.5926
MRM,Ore,11.6,Mar,1.027,0.6654,560.2660054,39.924,7.9672,31.9568
MRM,Ore,11.6,Apr,0.958,0.6654,522.6239856,39.924,7.9729,31.9511
MRM,Ore,11.6,May,0.958,0.6654,522.6239856,39.924,7.5509,32.3731
MRM,Ore,11.6,Jun,0.958,0.6654,522.6239856,39.924,7.74,32.184
MRM,Ore,11.6,Jul,0.958,0.6654,522.6239856,39.924,7.7183,32.2057
MRM,Ore,11.6,Aug,0.958,0.6654,522.6239856,39.924,7.8197,32.1043
MRM,Ore,11.6,Sep,0.958,0.6654,522.6239856,39.924,7.734,32.19
MRM,Ore,11.6,Oct,0.987,0.6654,538.4445446,39.924,7.185,32.739
MRM,Ore,11.6,Nov,1.027,0.6654,560.2660054,39.924,7.2715,32.6525
MRM,Ore,11.6,Dec,1.07,0.6654,583.7240757,39.924,7.2057,32.7183
MRM,Ore,11.7,Jan,1.07,0.6694,580.2360323,40.164,7.9099,32.2541
MRM,Ore,11.7,Feb,1.07,0.6694,580.2360323,40.164,8.3314,31.8326
MRM,Ore,11.7,Mar,1.027,0.6694,556.9181356,40.164,7.9672,32.1968
MRM,Ore,11.7,Apr,0.958,0.6694,519.5010457,40.164,7.9729,32.1911
MRM,Ore,11.7,May,0.958,0.6694,519.5010457,40.164,7.5509,32.6131
MRM,Ore,11.7,Jun,0.958,0.6694,519.5010457,40.164,7.74,32.424
MRM,Ore,11.7,Jul,0.958,0.6694,519.5010457,40.164,7.7183,32.4457
MRM,Ore,11.7,Aug,0.958,0.6694,519.5010457,40.164,7.8197,32.3443
MRM,Ore,11.7,Sep,0.958,0.6694,519.5010457,40.164,7.734,32.43
MRM,Ore,11.7,Oct,0.987,0.6694,535.227069,40.164,7.185,32.979
MRM,Ore,11.7,Nov,1.027,0.6694,556.9181356,40.164,7.2715,32.8925
MRM,Ore,11.7,Dec,1.07,0.6694,580.2360323,40.164,7.2057,32.9583
MRM,Ore,11.8,Jan,1.07,0.6734,576.7894268,40.404,7.9099,32.4941
MRM,Ore,11.8,Feb,1.07,0.6734,576.7894268,40.404,8.3314,32.0726
MRM,Ore,11.8,Mar,1.027,0.6734,553.6100386,40.404,7.9672,32.4368
MRM,Ore,11.8,Apr,0.958,0.6734,516.4152064,40.404,7.9729,32.4311
MRM,Ore,11.8,May,0.958,0.6734,516.4152064,40.404,7.5509,32.8531
MRM,Ore,11.8,Jun,0.958,0.6734,516.4152064,40.404,7.74,32.664
MRM,Ore,11.8,Jul,0.958,0.6734,516.4152064,40.404,7.7183,32.6857
MRM,Ore,11.8,Aug,0.958,0.6734,516.4152064,40.404,7.8197,32.5843
MRM,Ore,11.8,Sep,0.958,0.6734,516.4152064,40.404,7.734,32.67
MRM,Ore,11.8,Oct,0.987,0.6734,532.047817,40.404,7.185,33.219
MRM,Ore,11.8,Nov,1.027,0.6734,553.6100386,40.404,7.2715,33.1325
MRM,Ore,11.8,Dec,1.07,0.6734,576.7894268,40.404,7.2057,33.1983
MRM,Ore,11.9,Jan,1.07,0.6774,573.3835252,40.644,7.9099,32.7341
MRM,Ore,11.9,Feb,1.07,0.6774,573.3835252,40.644,8.3314,32.3126
MRM,Ore,11.9,Mar,1.027,0.6774,550.3410097,40.644,7.9672,32.6768
MRM,Ore,11.9,Apr,0.958,0.6774,513.3658105,40.644,7.9729,32.6711
MRM,Ore,11.9,May,0.958,0.6774,513.3658105,40.644,7.5509,33.0931
MRM,Ore,11.9,Jun,0.958,0.6774,513.3658105,40.644,7.74,32.904
MRM,Ore,11.9,Jul,0.958,0.6774,513.3658105,40.644,7.7183,32.9257
MRM,Ore,11.9,Aug,0.958,0.6774,513.3658105,40.644,7.8197,32.8243
MRM,Ore,11.9,Sep,0.958,0.6774,513.3658105,40.644,7.734,32.91
MRM,Ore,11.9,Oct,0.987,0.6774,528.9061116,40.644,7.185,33.459
MRM,Ore,11.9,Nov,1.027,0.6774,550.3410097,40.644,7.2715,33.3725
MRM,Ore,11.9,Dec,1.07,0.6774,573.3835252,40.644,7.2057,33.4383
MRM,Ore,12,Jan,1.07,0.6814,570.0176108,40.884,7.9099,32.9741
MRM,Ore,12,Feb,1.07,0.6814,570.0176108,40.884,8.3314,32.5526
MRM,Ore,12,Mar,1.027,0.6814,547.110361,40.884,7.9672,32.9168
MRM,Ore,12,Apr,0.958,0.6814,510.352216,40.884,7.9729,32.9111
MRM,Ore,12,May,0.958,0.6814,510.352216,40.884,7.5509,33.3331
MRM,Ore,12,Jun,0.958,0.6814,510.352216,40.884,7.74,33.144
MRM,Ore,12,Jul,0.958,0.6814,510.352216,40.884,7.7183,33.1657
MRM,Ore,12,Aug,0.958,0.6814,510.352216,40.884,7.8197,33.0643
MRM,Ore,12,Sep,0.958,0.6814,510.352216,40.884,7.734,33.15
MRM,Ore,12,Oct,0.987,0.6814,525.8012915,40.884,7.185,33.699
MRM,Ore,12,Nov,1.027,0.6814,547.110361,40.884,7.2715,33.6125
MRM,Ore,12,Dec,1.07,0.6814,570.0176108,40.884,7.2057,33.6783
MRM,Ore,12.1,Jan,1.07,0.6854,566.6909834,41.124,7.9099,33.2141
MRM,Ore,12.1,Feb,1.07,0.6854,566.6909834,41.124,8.3314,32.7926
MRM,Ore,12.1,Mar,1.027,0.6854,543.9174205,41.124,7.9672,33.1568
MRM,Ore,12.1,Apr,0.958,0.6854,507.3737963,41.124,7.9729,33.1511
MRM,Ore,12.1,May,0.958,0.6854,507.3737963,41.124,7.5509,33.5731
MRM,Ore,12.1,Jun,0.958,0.6854,507.3737963,41.124,7.74,33.384
MRM,Ore,12.1,Jul,0.958,0.6854,507.3737963,41.124,7.7183,33.4057
MRM,Ore,12.1,Aug,0.958,0.6854,507.3737963,41.124,7.8197,33.3043
MRM,Ore,12.1,Sep,0.958,0.6854,507.3737963,41.124,7.734,33.39
MRM,Ore,12.1,Oct,0.987,0.6854,522.7327108,41.124,7.185,33.939
MRM,Ore,12.1,Nov,1.027,0.6854,543.9174205,41.124,7.2715,33.8525
MRM,Ore,12.1,Dec,1.07,0.6854,566.6909834,41.124,7.2057,33.9183
MRM,Ore,12.2,Jan,1.07,0.6894,563.4029591,41.364,7.9099,33.4541
MRM,Ore,12.2,Feb,1.07,0.6894,563.4029591,41.364,8.3314,33.0326
MRM,Ore,12.2,Mar,1.027,0.6894,540.7615318,41.364,7.9672,33.3968
MRM,Ore,12.2,Apr,0.958,0.6894,504.4299391,41.364,7.9729,33.3911
MRM,Ore,12.2,May,0.958,0.6894,504.4299391,41.364,7.5509,33.8131
MRM,Ore,12.2,Jun,0.958,0.6894,504.4299391,41.364,7.74,33.624
MRM,Ore,12.2,Jul,0.958,0.6894,504.4299391,41.364,7.7183,33.6457
MRM,Ore,12.2,Aug,0.958,0.6894,504.4299391,41.364,7.8197,33.5443
MRM,Ore,12.2,Sep,0.958,0.6894,504.4299391,41.364,7.734,33.63
MRM,Ore,12.2,Oct,0.987,0.6894,519.6997389,41.364,7.185,34.179
