Pit,Material,HD (km),Month,SF,Cycle (hrs),TPNOH (t/h),Cycle (min),Fixed (min),Travel (min)
MRM,Ore,8.3,Jun,0.958,0.6138,566.5591398,36.828,7.74,29.088
MRM,Ore,8.3,Jul,0.958,0.6138,566.5591398,36.828,7.7183,29.1097
MRM,Ore,8.3,Aug,0.958,0.6138,566.5591398,36.828,7.8197,29.0083
MRM,Ore,8.3,Sep,0.958,0.6138,566.5591398,36.828,7.734,29.094
MRM,Ore,8.3,Oct,0.987,0.6138,583.7096774,36.828,7.185,29.643
MRM,Ore,8.3,Nov,1.027,0.6138,607.3655914,36.828,7.2715,29.5565
MRM,Ore,8.3,Dec,1.07,0.6138,632.7956989,36.828,7.2057,29.6223
MRM,Ore,8.4,Jan,1.07,0.6178,628.698608,37.068,7.9099,29.1581
MRM,Ore,8.4,Feb,1.07,0.6178,628.698608,37.068,8.3314,28.7366
MRM,Ore,8.4,Mar,1.027,0.6178,603.4331499,37.068,7.9672,29.1008
MRM,Ore,8.4,Apr,0.958,0.6178,562.8909032,37.068,7.9729,29.0951
MRM,Ore,8.4,May,0.958,0.6178,562.8909032,37.068,7.5509,29.5171
MRM,Ore,8.4,Jun,0.958,0.6178,562.8909032,37.068,7.74,29.328
MRM,Ore,8.4,Jul,0.958,0.6178,562.8909032,37.068,7.7183,29.3497
MRM,Ore,8.4,Aug,0.958,0.6178,562.8909032,37.068,7.8197,29.2483
MRM,Ore,8.4,Sep,0.958,0.6178,562.8909032,37.068,7.734,29.334
MRM,Ore,8.4,Oct,0.987,0.6178,579.9303982,37.068,7.185,29.883
MRM,Ore,8.4,Nov,1.027,0.6178,603.4331499,37.068,7.2715,29.7965
MRM,Ore,8.4,Dec,1.07,0.6178,628.698608,37.068,7.2057,29.8623
MRM,Ore,8.5,Jan,1.07,0.6218,624.6542297,37.308,7.9099,29.3981
MRM,Ore,8.5,Feb,1.07,0.6218,624.6542297,37.308,8.3314,28.9766
MRM,Ore,8.5,Mar,1.027,0.6218,599.5513027,37.308,7.9672,29.3408
MRM,Ore,8.5,Apr,0.958,0.6218,559.2698617,37.308,7.9729,29.3351
MRM,Ore,8.5,May,0.958,0.6218,559.2698617,37.308,7.5509,29.7571
MRM,Ore,8.5,Jun,0.958,0.6218,559.2698617,37.308,7.74,29.568
MRM,Ore,8.5,Jul,0.958,0.6218,559.2698617,37.308,7.7183,29.5897
MRM,Ore,8.5,Aug,0.958,0.6218,559.2698617,37.308,7.8197,29.4883
MRM,Ore,8.5,Sep,0.958,0.6218,559.2698617,37.308,7.734,29.574
MRM,Ore,8.5,Oct,0.987,0.6218,576.1997427,37.308,7.185,30.123
MRM,Ore,8.5,Nov,1.027,0.6218,599.5513027,37.308,7.2715,30.0365
MRM,Ore,8.5,Dec,1.07,0.6218,624.6542297,37.308,7.2057,30.1023
MRM,Ore,8.6,Jan,1.07,0.6258,620.6615532,37.548,7.9099,29.6381
MRM,Ore,8.6,Feb,1.07,0.6258,620.6615532,37.548,8.3314,29.2166
MRM,Ore,8.6,Mar,1.027,0.6258,595.7190796,37.548,7.9672,29.5808
MRM,Ore,8.6,Apr,0.958,0.6258,555.6951103,37.548,7.9729,29.5751
MRM,Ore,8.6,May,0.958,0.6258,555.6951103,37.548,7.5509,29.9971
MRM,Ore,8.6,Jun,0.958,0.6258,555.6951103,37.548,7.74,29.808
MRM,Ore,8.6,Jul,0.958,0.6258,555.6951103,37.548,7.7183,29.8297
MRM,Ore,8.6,Aug,0.958,0.6258,555.6951103,37.548,7.8197,29.7283
MRM,Ore,8.6,Sep,0.958,0.6258,555.6951103,37.548,7.734,29.814
MRM,Ore,8.6,Oct,0.987,0.6258,572.5167785,37.548,7.185,30.363
MRM,Ore,8.6,Nov,1.027,0.6258,595.7190796,37.548,7.2715,30.2765
MRM,Ore,8.6,Dec,1.07,0.6258,620.6615532,37.548,7.2057,30.3423
MRM,Ore,8.7,Jan,1.07,0.6298,616.7195935,37.788,7.9099,29.8781
MRM,Ore,8.7,Feb,1.07,0.6298,616.7195935,37.788,8.3314,29.4566
MRM,Ore,8.7,Mar,1.027,0.6298,591.9355351,37.788,7.9672,29.8208
MRM,Ore,8.7,Apr,0.958,0.6298,552.1657669,37.788,7.9729,29.8151
MRM,Ore,8.7,May,0.958,0.6298,552.1657669,37.788,7.5509,30.2371
MRM,Ore,8.7,Jun,0.958,0.6298,552.1657669,37.788,7.74,30.048
MRM,Ore,8.7,Jul,0.958,0.6298,552.1657669,37.788,7.7183,30.0697
MRM,Ore,8.7,Aug,0.958,0.6298,552.1657669,37.788,7.8197,29.9683
MRM,Ore,8.7,Sep,0.958,0.6298,552.1657669,37.788,7.734,30.054
MRM,Ore,8.7,Oct,0.987,0.6298,568.880597,37.788,7.185,30.603
MRM,Ore,8.7,Nov,1.027,0.6298,591.9355351,37.788,7.2715,30.5165
MRM,Ore,8.7,Dec,1.07,0.6298,616.7195935,37.788,7.2057,30.5823
MRM,Ore,8.8,Jan,1.07,0.6338,612.8273903,38.028,7.9099,30.1181
MRM,Ore,8.8,Feb,1.07,0.6338,612.8273903,38.028,8.3314,29.6966
MRM,Ore,8.8,Mar,1.027,0.6338,588.1997476,38.028,7.9672,30.0608
MRM,Ore,8.8,Apr,0.958,0.6338,548.6809719,38.028,7.9729,30.0551
MRM,Ore,8.8,May,0.958,0.6338,548.6809719,38.028,7.5509,30.4771
MRM,Ore,8.8,Jun,0.958,0.6338,548.6809719,38.028,7.74,30.288
MRM,Ore,8.8,Jul,0.958,0.6338,548.6809719,38.028,7.7183,30.3097
MRM,Ore,8.8,Aug,0.958,0.6338,548.6809719,38.028,7.8197,30.2083
MRM,Ore,8.8,Sep,0.958,0.6338,548.6809719,38.028,7.734,30.294
MRM,Ore,8.8,Oct,0.987,0.6338,565.2903124,38.028,7.185,30.843
MRM,Ore,8.8,Nov,1.027,0.6338,588.1997476,38.028,7.2715,30.7565
MRM,Ore,8.8,Dec,1.07,0.6338,612.8273903,38.028,7.2057,30.8223
MRM,Ore,8.9,Jan,1.07,0.6378,608.9840075,38.268,7.9099,30.3581
MRM,Ore,8.9,Feb,1.07,0.6378,608.9840075,38.268,8.3314,29.9366
MRM,Ore,8.9,Mar,1.027,0.6378,584.5108184,38.268,7.9672,30.3008
MRM,Ore,8.9,Apr,0.958,0.6378,545.2398871,38.268,7.9729,30.2951
MRM,Ore,8.9,May,0.958,0.6378,545.2398871,38.268,7.5509,30.7171
MRM,Ore,8.9,Jun,0.958,0.6378,545.2398871,38.268,7.74,30.528
MRM,Ore,8.9,Jul,0.958,0.6378,545.2398871,38.268,7.7183,30.5497
MRM,Ore,8.9,Aug,0.958,0.6378,545.2398871,38.268,7.8197,30.4483
MRM,Ore,8.9,Sep,0.958,0.6378,545.2398871,38.268,7.734,30.534
MRM,Ore,8.9,Oct,0.987,0.6378,561.7450611,38.268,7.185,31.083
MRM,Ore,8.9,Nov,1.027,0.6378,584.5108184,38.268,7.2715,30.9965
MRM,Ore,8.9,Dec,1.07,0.6378,608.9840075,38.268,7.2057,31.0623
MRM,Ore,9,Jan,1.07,0.6418,605.1885323,38.508,7.9099,30.5981
MRM,Ore,9,Feb,1.07,0.6418,605.1885323,38.508,8.3314,30.1766
MRM,Ore,9,Mar,1.027,0.6418,580.8678716,38.508,7.9672,30.5408
MRM,Ore,9,Apr,0.958,0.6418,541.8416952,38.508,7.9729,30.5351
MRM,Ore,9,May,0.958,0.6418,541.8416952,38.508,7.5509,30.9571
MRM,Ore,9,Jun,0.958,0.6418,541.8416952,38.508,7.74,30.768
MRM,Ore,9,Jul,0.958,0.6418,541.8416952,38.508,7.7183,30.7897
MRM,Ore,9,Aug,0.958,0.6418,541.8416952,38.508,7.8197,30.6883
MRM,Ore,9,Sep,0.958,0.6418,541.8416952,38.508,7.734,30.774
MRM,Ore,9,Oct,0.987,0.6418,558.2440012,38.508,7.185,31.323
MRM,Ore,9,Nov,1.027,0.6418,580.8678716,38.508,7.2715,31.2365
MRM,Ore,9,Dec,1.07,0.6418,605.1885323,38.508,7.2057,31.3023
MRM,Ore,9.1,Jan,1.07,0.6458,601.4400743,38.748,7.9099,30.8381
MRM,Ore,9.1,Feb,1.07,0.6458,601.4400743,38.748,8.3314,30.4166
MRM,Ore,9.1,Mar,1.027,0.6458,577.2700526,38.748,7.9672,30.7808
MRM,Ore,9.1,Apr,0.958,0.6458,538.4855993,38.748,7.9729,30.7751
MRM,Ore,9.1,May,0.958,0.6458,538.4855993,38.748,7.5509,31.1971
MRM,Ore,9.1,Jun,0.958,0.6458,538.4855993,38.748,7.74,31.008
MRM,Ore,9.1,Jul,0.958,0.6458,538.4855993,38.748,7.7183,31.0297
MRM,Ore,9.1,Aug,0.958,0.6458,538.4855993,38.748,7.8197,30.9283
MRM,Ore,9.1,Sep,0.958,0.6458,538.4855993,38.748,7.734,31.014
MRM,Ore,9.1,Oct,0.987,0.6458,554.7863116,38.748,7.185,31.563
MRM,Ore,9.1,Nov,1.027,0.6458,577.2700526,38.748,7.2715,31.4765
MRM,Ore,9.1,Dec,1.07,0.6458,601.4400743,38.748,7.2057,31.5423
MRM,Ore,9.2,Jan,1.07,0.6498,597.7377655,38.988,7.9099,31.0781
MRM,Ore,9.2,Feb,1.07,0.6498,597.7377655,38.988,8.3314,30.6566
MRM,Ore,9.2,Mar,1.027,0.6498,573.7165282,38.988,7.9672,31.0208
MRM,Ore,9.2,Apr,0.958,0.6498,535.1708218,38.988,7.9729,31.0151
MRM,Ore,9.2,May,0.958,0.6498,535.1708218,38.988,7.5509,31.4371
MRM,Ore,9.2,Jun,0.958,0.6498,535.1708218,38.988,7.74,31.248
MRM,Ore,9.2,Jul,0.958,0.6498,535.1708218,38.988,7.7183,31.2697
MRM,Ore,9.2,Aug,0.958,0.6498,535.1708218,38.988,7.8197,31.1683
MRM,Ore,9.2,Sep,0.958,0.6498,535.1708218,38.988,7.734,31.254
MRM,Ore,9.2,Oct,0.987,0.6498,551.3711911,38.988,7.185,31.803
MRM,Ore,9.2,Nov,1.027,0.6498,573.7165282,38.988,7.2715,31.7165
MRM,Ore,9.2,Dec,1.07,0.6498,597.7377655,38.988,7.2057,31.7823
MRM,Ore,9.3,Jan,1.07,0.6538,594.0807586,39.228,7.9099,31.3181
MRM,Ore,9.3,Feb,1.07,0.6538,594.0807586,39.228,8.3314,30.8966
MRM,Ore,9.3,Mar,1.027,0.6538,570.2064852,39.228,7.9672,31.2608
MRM,Ore,9.3,Apr,0.958,0.6538,531.8966045,39.228,7.9729,31.2551
MRM,Ore,9.3,May,0.958,0.6538,531.8966045,39.228,7.5509,31.6771
MRM,Ore,9.3,Jun,0.958,0.6538,531.8966045,39.228,7.74,31.488
MRM,Ore,9.3,Jul,0.958,0.6538,531.8966045,39.228,7.7183,31.5097
MRM,Ore,9.3,Aug,0.958,0.6538,531.8966045,39.228,7.8197,31.4083
MRM,Ore,9.3,Sep,0.958,0.6538,531.8966045,39.228,7.734,31.494
MRM,Ore,9.3,Oct,0.987,0.6538,547.9978587,39.228,7.185,32.043
MRM,Ore,9.3,Nov,1.027,0.6538,570.2064852,39.228,7.2715,31.9565
MRM,Ore,9.3,Dec,1.07,0.6538,594.0807586,39.228,7.2057,32.0223
MRM,Ore,9.4,Jan,1.07,0.6578,590.4682274,39.468,7.9099,31.5581
MRM,Ore,9.4,Feb,1.07,0.6578,590.4682274,39.468,8.3314,31.1366
MRM,Ore,9.4,Mar,1.027,0.6578,566.7391304,39.468,7.9672,31.5008
MRM,Ore,9.4,Apr,0.958,0.6578,528.6622074,39.468,7.9729,31.4951
MRM,Ore,9.4,May,0.958,0.6578,528.6622074,39.468,7.5509,31.9171
MRM,Ore,9.4,Jun,0.958,0.6578,528.6622074,39.468,7.74,31.728
MRM,Ore,9.4,Jul,0.958,0.6578,528.6622074,39.468,7.7183,31.7497
MRM,Ore,9.4,Aug,0.958,0.6578,528.6622074,39.468,7.8197,31.6483
MRM,Ore,9.4,Sep,0.958,0.6578,528.6622074,39.468,7.734,31.734
MRM,Ore,9.4,Oct,0.987,0.6578,544.6655518,39.468,7.185,32.283
MRM,Ore,9.4,Nov,1.027,0.6578,566.7391304,39.468,7.2715,32.1965
MRM,Ore,9.4,Dec,1.07,0.6578,590.4682274,39.468,7.2057,32.2623
MRM,Ore,9.5,Jan,1.07,0.6618,586.8993654,39.708,7.9099,31.7981
MRM,Ore,9.5,Feb,1.07,0.6618,586.8993654,39.708,8.3314,31.3766
MRM,Ore,9.5,Mar,1.027,0.6618,563.3136899,39.708,7.9672,31.7408
MRM,Ore,9.5,Apr,0.958,0.6618,525.4669084,39.708,7.9729,31.7351
MRM,Ore,9.5,May,0.958,0.6618,525.4669084,39.708,7.5509,32.1571
MRM,Ore,9.5,Jun,0.958,0.6618,525.4669084,39.708,7.74,31.968
MRM,Ore,9.5,Jul,0.958,0.6618,525.4669084,39.708,7.7183,31.9897
MRM,Ore,9.5,Aug,0.958,0.6618,525.4669084,39.708,7.8197,31.8883
MRM,Ore,9.5,Sep,0.958,0.6618,525.4669084,39.708,7.734,31.974
MRM,Ore,9.5,Oct,0.987,0.6618,541.3735267,39.708,7.185,32.523
MRM,Ore,9.5,Nov,1.027,0.6618,563.3136899,39.708,7.2715,32.4365
MRM,Ore,9.5,Dec,1.07,0.6618,586.8993654,39.708,7.2057,32.5023
MRM,Ore,9.6,Jan,1.07,0.6658,583.3733854,39.948,7.9099,32.0381
MRM,Ore,9.6,Feb,1.07,0.6658,583.3733854,39.948,8.3314,31.6166
MRM,Ore,9.6,Mar,1.027,0.6658,559.9294082,39.948,7.9672,31.9808
MRM,Ore,9.6,Apr,0.958,0.6658,522.310003,39.948,7.9729,31.9751
MRM,Ore,9.6,May,0.958,0.6658,522.310003,39.948,7.5509,32.3971
MRM,Ore,9.6,Jun,0.958,0.6658,522.310003,39.948,7.74,32.208
MRM,Ore,9.6,Jul,0.958,0.6658,522.310003,39.948,7.7183,32.2297
MRM,Ore,9.6,Aug,0.958,0.6658,522.310003,39.948,7.8197,32.1283
MRM,Ore,9.6,Sep,0.958,0.6658,522.310003,39.948,7.734,32.214
MRM,Ore,9.6,Oct,0.987,0.6658,538.1210574,39.948,7.185,32.763
MRM,Ore,9.6,Nov,1.027,0.6658,559.9294082,39.948,7.2715,32.6765
MRM,Ore,9.6,Dec,1.07,0.6658,583.3733854,39.948,7.2057,32.7423
MRM,Ore,9.7,Jan,1.07,0.6698,579.8895193,40.188,7.9099,32.2781
MRM,Ore,9.7,Feb,1.07,0.6698,579.8895193,40.188,8.3314,31.8566
MRM,Ore,9.7,Mar,1.027,0.6698,556.5855479,40.188,7.9672,32.2208
MRM,Ore,9.7,Apr,0.958,0.6698,519.1908032,40.188,7.9729,32.2151
MRM,Ore,9.7,May,0.958,0.6698,519.1908032,40.188,7.5509,32.6371
MRM,Ore,9.7,Jun,0.958,0.6698,519.1908032,40.188,7.74,32.448
MRM,Ore,9.7,Jul,0.958,0.6698,519.1908032,40.188,7.7183,32.4697
MRM,Ore,9.7,Aug,0.958,0.6698,519.1908032,40.188,7.8197,32.3683
MRM,Ore,9.7,Sep,0.958,0.6698,519.1908032,40.188,7.734,32.454
MRM,Ore,9.7,Oct,0.987,0.6698,534.9074351,40.188,7.185,33.003
MRM,Ore,9.7,Nov,1.027,0.6698,556.5855479,40.188,7.2715,32.9165
MRM,Ore,9.7,Dec,1.07,0.6698,579.8895193,40.188,7.2057,32.9823
MRM,Ore,9.8,Jan,1.07,0.6738,576.4470169,40.428,7.9099,32.5181
MRM,Ore,9.8,Feb,1.07,0.6738,576.4470169,40.428,8.3314,32.0966
MRM,Ore,9.8,Mar,1.027,0.6738,553.2813891,40.428,7.9672,32.4608
MRM,Ore,9.8,Apr,0.958,0.6738,516.1086376,40.428,7.9729,32.4551
MRM,Ore,9.8,May,0.958,0.6738,516.1086376,40.428,7.5509,32.8771
MRM,Ore,9.8,Jun,0.958,0.6738,516.1086376,40.428,7.74,32.688
MRM,Ore,9.8,Jul,0.958,0.6738,516.1086376,40.428,7.7183,32.7097
MRM,Ore,9.8,Aug,0.958,0.6738,516.1086376,40.428,7.8197,32.6083
MRM,Ore,9.8,Sep,0.958,0.6738,516.1086376,40.428,7.734,32.694
MRM,Ore,9.8,Oct,0.987,0.6738,531.7319679,40.428,7.185,33.243
MRM,Ore,9.8,Nov,1.027,0.6738,553.2813891,40.428,7.2715,33.1565
MRM,Ore,9.8,Dec,1.07,0.6738,576.4470169,40.428,7.2057,33.2223
MRM,Ore,9.9,Jan,1.07,0.6778,573.0451461,40.668,7.9099,32.7581
MRM,Ore,9.9,Feb,1.07,0.6778,573.0451461,40.668,8.3314,32.3366
MRM,Ore,9.9,Mar,1.027,0.6778,550.016229,40.668,7.9672,32.7008
MRM,Ore,9.9,Apr,0.958,0.6778,513.0628504,40.668,7.9729,32.6951
MRM,Ore,9.9,May,0.958,0.6778,513.0628504,40.668,7.5509,33.1171
MRM,Ore,9.9,Jun,0.958,0.6778,513.0628504,40.668,7.74,32.928
MRM,Ore,9.9,Jul,0.958,0.6778,513.0628504,40.668,7.7183,32.9497
MRM,Ore,9.9,Aug,0.958,0.6778,513.0628504,40.668,7.8197,32.8483
MRM,Ore,9.9,Sep,0.958,0.6778,513.0628504,40.668,7.734,32.934
MRM,Ore,9.9,Oct,0.987,0.6778,528.5939805,40.668,7.185,33.483
MRM,Ore,9.9,Nov,1.027,0.6778,550.016229,40.668,7.2715,33.3965
MRM,Ore,9.9,Dec,1.07,0.6778,573.0451461,40.668,7.2057,33.4623
MRM,Ore,10,Jan,1.07,0.6818,569.6831916,40.908,7.9099,32.9981
MRM,Ore,10,Feb,1.07,0.6818,569.6831916,40.908,8.3314,32.5766
MRM,Ore,10,Mar,1.027,0.6818,546.7893811,40.908,7.9672,32.9408
MRM,Ore,10,Apr,0.958,0.6818,510.0528014,40.908,7.9729,32.9351
MRM,Ore,10,May,0.958,0.6818,510.0528014,40.908,7.5509,33.3571
MRM,Ore,10,Jun,0.958,0.6818,510.0528014,40.908,7.74,33.168
MRM,Ore,10,Jul,0.958,0.6818,510.0528014,40.908,7.7183,33.1897
MRM,Ore,10,Aug,0.958,0.6818,510.0528014,40.908,7.8197,33.0883
MRM,Ore,10,Sep,0.958,0.6818,510.0528014,40.908,7.734,33.174
MRM,Ore,10,Oct,0.987,0.6818,525.4928131,40.908,7.185,33.723
MRM,Ore,10,Nov,1.027,0.6818,546.7893811,40.908,7.2715,33.6365
MRM,Ore,10,Dec,1.07,0.6818,569.6831916,40.908,7.2057,33.7023
MRM,Ore,10.1,Jan,1.07,0.6858,566.3604549,41.148,7.9099,33.2381
MRM,Ore,10.1,Feb,1.07,0.6858,566.3604549,41.148,8.3314,32.8166
MRM,Ore,10.1,Mar,1.027,0.6858,543.600175,41.148,7.9672,33.1808
MRM,Ore,10.1,Apr,0.958,0.6858,507.0778653,41.148,7.9729,33.1751
MRM,Ore,10.1,May,0.958,0.6858,507.0778653,41.148,7.5509,33.5971
MRM,Ore,10.1,Jun,0.958,0.6858,507.0778653,41.148,7.74,33.408
MRM,Ore,10.1,Jul,0.958,0.6858,507.0778653,41.148,7.7183,33.4297
MRM,Ore,10.1,Aug,0.958,0.6858,507.0778653,41.148,7.8197,33.3283
MRM,Ore,10.1,Sep,0.958,0.6858,507.0778653,41.148,7.734,33.414
MRM,Ore,10.1,Oct,0.987,0.6858,522.4278215,41.148,7.185,33.963
MRM,Ore,10.1,Nov,1.027,0.6858,543.600175,41.148,7.2715,33.8765
MRM,Ore,10.1,Dec,1.07,0.6858,566.3604549,41.148,7.2057,33.9423
MRM,Ore,10.2,Jan,1.07,0.6898,563.076254,41.388,7.9099,33.4781
MRM,Ore,10.2,Feb,1.07,0.6898,563.076254,41.388,8.3314,33.0566
MRM,Ore,10.2,Mar,1.027,0.6898,540.4479559,41.388,7.9672,33.4208
MRM,Ore,10.2,Apr,0.958,0.6898,504.1374311,41.388,7.9729,33.4151
MRM,Ore,10.2,May,0.958,0.6898,504.1374311,41.388,7.5509,33.8371
MRM,Ore,10.2,Jun,0.958,0.6898,504.1374311,41.388,7.74,33.648
MRM,Ore,10.2,Jul,0.958,0.6898,504.1374311,41.388,7.7183,33.6697
MRM,Ore,10.2,Aug,0.958,0.6898,504.1374311,41.388,7.8197,33.5683
MRM,Ore,10.2,Sep,0.958,0.6898,504.1374311,41.388,7.734,33.654
MRM,Ore,10.2,Oct,0.987,0.6898,519.3983763,41.388,7.185,34.203
MRM,Ore,10.2,Nov,1.027,0.6898,540.4479559,41.388,7.2715,34.1165
MRM,Ore,10.2,Dec,1.07,0.6898,563.076254,41.388,7.2057,34.1823
MRM,Ore,10.3,Jan,1.07,0.6938,559.8299222,41.628,7.9099,33.7181
MRM,Ore,10.3,Feb,1.07,0.6938,559.8299222,41.628,8.3314,33.2966
MRM,Ore,10.3,Mar,1.027,0.6938,537.3320842,41.628,7.9672,33.6608
MRM,Ore,10.3,Apr,0.958,0.6938,501.2309023,41.628,7.9729,33.6551
MRM,Ore,10.3,May,0.958,0.6938,501.2309023,41.628,7.5509,34.0771
MRM,Ore,10.3,Jun,0.958,0.6938,501.2309023,41.628,7.74,33.888
MRM,Ore,10.3,Jul,0.958,0.6938,501.2309023,41.628,7.7183,33.9097
MRM,Ore,10.3,Aug,0.958,0.6938,501.2309023,41.628,7.8197,33.8083
MRM,Ore,10.3,Sep,0.958,0.6938,501.2309023,41.628,7.734,33.894
MRM,Ore,10.3,Oct,0.987,0.6938,516.4038628,41.628,7.185,34.443
MRM,Ore,10.3,Nov,1.027,0.6938,537.3320842,41.628,7.2715,34.3565
MRM,Ore,10.3,Dec,1.07,0.6938,559.8299222,41.628,7.2057,34.4223
MRM,Ore,10.4,Jan,1.07,0.6978,556.6208083,41.868,7.9099,33.9581
MRM,Ore,10.4,Feb,1.07,0.6978,556.6208083,41.868,8.3314,33.5366
MRM,Ore,10.4,Mar,1.027,0.6978,534.2519347,41.868,7.9672,33.9008
MRM,Ore,10.4,Apr,0.958,0.6978,498.3576956,41.868,7.9729,33.8951
MRM,Ore,10.4,May,0.958,0.6978,498.3576956,41.868,7.5509,34.3171
MRM,Ore,10.4,Jun,0.958,0.6978,498.3576956,41.868,7.74,34.128
MRM,Ore,10.4,Jul,0.958,0.6978,498.3576956,41.868,7.7183,34.1497
MRM,Ore,10.4,Aug,0.958,0.6978,498.3576956,41.868,7.8197,34.0483
MRM,Ore,10.4,Sep,0.958,0.6978,498.3576956,41.868,7.734,34.134
MRM,Ore,10.4,Oct,0.987,0.6978,513.4436801,41.868,7.185,34.683
MRM,Ore,10.4,Nov,1.027,0.6978,534.2519347,41.868,7.2715,34.5965
MRM,Ore,10.4,Dec,1.07,0.6978,556.6208083,41.868,7.2057,34.6623
MRM,Ore,10.5,Jan,1.07,0.7018,553.4482759,42.108,7.9099,34.1981
MRM,Ore,10.5,Feb,1.07,0.7018,553.4482759,42.108,8.3314,33.7766
MRM,Ore,10.5,Mar,1.027,0.7018,531.2068966,42.108,7.9672,34.1408
MRM,Ore,10.5,Apr,0.958,0.7018,495.5172414,42.108,7.9729,34.1351
MRM,Ore,10.5,May,0.958,0.7018,495.5172414,42.108,7.5509,34.5571
MRM,Ore,10.5,Jun,0.958,0.7018,495.5172414,42.108,7.74,34.368
MRM,Ore,10.5,Jul,0.958,0.7018,495.5172414,42.108,7.7183,34.3897
MRM,Ore,10.5,Aug,0.958,0.7018,495.5172414,42.108,7.8197,34.2883
MRM,Ore,10.5,Sep,0.958,0.7018,495.5172414,42.108,7.734,34.374
MRM,Ore,10.5,Oct,0.987,0.7018,510.5172414,42.108,7.185,34.923
MRM,Ore,10.5,Nov,1.027,0.7018,531.2068966,42.108,7.2715,34.8365
MRM,Ore,10.5,Dec,1.07,0.7018,553.4482759,42.108,7.2057,34.9023
MRM,Ore,10.6,Jan,1.07,0.7058,550.311703,42.348,7.9099,34.4381
MRM,Ore,10.6,Feb,1.07,0.7058,550.311703,42.348,8.3314,34.0166
MRM,Ore,10.6,Mar,1.027,0.7058,528.1963729,42.348,7.9672,34.3808
MRM,Ore,10.6,Apr,0.958,0.7058,492.7089827,42.348,7.9729,34.3751
MRM,Ore,10.6,May,0.958,0.7058,492.7089827,42.348,7.5509,34.7971
MRM,Ore,10.6,Jun,0.958,0.7058,492.7089827,42.348,7.74,34.608
MRM,Ore,10.6,Jul,0.958,0.7058,492.7089827,42.348,7.7183,34.6297
MRM,Ore,10.6,Aug,0.958,0.7058,492.7089827,42.348,7.8197,34.5283
MRM,Ore,10.6,Sep,0.958,0.7058,492.7089827,42.348,7.734,34.614
MRM,Ore,10.6,Oct,0.987,0.7058,507.6239728,42.348,7.185,35.163
MRM,Ore,10.6,Nov,1.027,0.7058,528.1963729,42.348,7.2715,35.0765
MRM,Ore,10.6,Dec,1.07,0.7058,550.311703,42.348,7.2057,35.1423
MRM,Ore,10.7,Jan,1.07,0.7098,547.2104818,42.588,7.9099,34.6781
MRM,Ore,10.7,Feb,1.07,0.7098,547.2104818,42.588,8.3314,34.2566
MRM,Ore,10.7,Mar,1.027,0.7098,525.2197802,42.588,7.9672,34.6208
MRM,Ore,10.7,Apr,0.958,0.7098,489.9323753,42.588,7.9729,34.6151
MRM,Ore,10.7,May,0.958,0.7098,489.9323753,42.588,7.5509,35.0371
MRM,Ore,10.7,Jun,0.958,0.7098,489.9323753,42.588,7.74,34.848
MRM,Ore,10.7,Jul,0.958,0.7098,489.9323753,42.588,7.7183,34.8697
MRM,Ore,10.7,Aug,0.958,0.7098,489.9323753,42.588,7.8197,34.7683
MRM,Ore,10.7,Sep,0.958,0.7098,489.9323753,42.588,7.734,34.854
MRM,Ore,10.7,Oct,0.987,0.7098,504.7633136,42.588,7.185,35.403
MRM,Ore,10.7,Nov,1.027,0.7098,525.2197802,42.588,7.2715,35.3165
MRM,Ore,10.7,Dec,1.07,0.7098,547.2104818,42.588,7.2057,35.3823
MRM,Ore,10.8,Jan,1.07,0.7138,544.1440179,42.828,7.9099,34.9181
MRM,Ore,10.8,Feb,1.07,0.7138,544.1440179,42.828,8.3314,34.4966
MRM,Ore,10.8,Mar,1.027,0.7138,522.2765481,42.828,7.9672,34.8608
MRM,Ore,10.8,Apr,0.958,0.7138,487.1868871,42.828,7.9729,34.8551
MRM,Ore,10.8,May,0.958,0.7138,487.1868871,42.828,7.5509,35.2771
MRM,Ore,10.8,Jun,0.958,0.7138,487.1868871,42.828,7.74,35.088
MRM,Ore,10.8,Jul,0.958,0.7138,487.1868871,42.828,7.7183,35.1097
MRM,Ore,10.8,Aug,0.958,0.7138,487.1868871,42.828,7.8197,35.0083
MRM,Ore,10.8,Sep,0.958,0.7138,487.1868871,42.828,7.734,35.094
MRM,Ore,10.8,Oct,0.987,0.7138,501.9347156,42.828,7.185,35.643
MRM,Ore,10.8,Nov,1.027,0.7138,522.2765481,42.828,7.2715,35.5565
MRM,Ore,10.8,Dec,1.07,0.7138,544.1440179,42.828,7.2057,35.6223
MRM,Ore,10.9,Jan,1.07,0.7178,541.1117303,43.068,7.9099,35.1581
MRM,Ore,10.9,Feb,1.07,0.7178,541.1117303,43.068,8.3314,34.7366
MRM,Ore,10.9,Mar,1.027,0.7178,519.3661187,43.068,7.9672,35.1008
MRM,Ore,10.9,Apr,0.958,0.7178,484.4719978,43.068,7.9729,35.0951
MRM,Ore,10.9,May,0.958,0.7178,484.4719978,43.068,7.5509,35.5171
MRM,Ore,10.9,Jun,0.958,0.7178,484.4719978,43.068,7.74,35.328
MRM,Ore,10.9,Jul,0.958,0.7178,484.4719978,43.068,7.7183,35.3497
MRM,Ore,10.9,Aug,0.958,0.7178,484.4719978,43.068,7.8197,35.2483
MRM,Ore,10.9,Sep,0.958,0.7178,484.4719978,43.068,7.734,35.334
